,strategy_nav,hs300_nav,equal_weight_nav
2015-09-02,2375857.6479311376,1449551.6757250305,1256499.3653670375
2015-09-03,2377241.3278416507,,1256008.6452317042
2015-09-04,2358069.3778400267,,1252602.3085078825
2015-09-07,2358069.3778400267,1399878.5519255144,1252602.3085078825
2015-09-08,2356654.5362133225,1435852.1606559944,1279650.0476491246
2015-09-09,2376914.2311393884,1463970.4045685173,1296781.3276827915
2015-09-10,2367412.282836647,1445990.0602072396,1287043.6045361487
2015-09-11,2375349.833190713,1441524.0441347496,1291102.1949255925
2015-09-14,2368778.0110108643,1413074.1866855037,1258356.9282602707
2015-09-15,2381901.7669011573,1357561.2193042168,1227833.4870889655
2015-09-16,2386723.4126651627,1425184.540779854,1270531.4261828703
2015-09-17,2401749.243111618,1394068.8550289,1259967.7260711188
2015-09-18,2391789.066355715,1400214.4721315452,1265052.4266443746
2015-09-21,2410144.2863989742,1424753.8738490448,1287970.9708593797
2015-09-22,2385716.9933561804,1438009.8019793474,1288668.8946753193
2015-09-23,2380308.7396590584,1405279.1152378593,1275737.3888860028
2015-09-24,2371178.4624381033,1414740.8677077342,1283852.8566695142
2015-09-25,2356860.805379875,1391893.987028314,1265226.962453554
2015-09-28,2353534.0239896327,1396545.1898810517,1269777.351886888
2015-09-29,2305755.0544905597,1369025.5730023533,1254230.4318986873
2015-09-30,2305890.7865737136,1379404.6460348512,1262363.0415159068
2015-10-01,2305890.7865737136,,1262971.502978589
2015-10-02,2304046.0739444545,,1267023.2243826338
2015-10-05,2342388.127903701,,1271240.1776272994
2015-10-06,2331498.7585674454,,1270058.2211748767
2015-10-07,2348109.761243891,,1271867.9532567535
2015-10-08,2362984.8478463273,1419684.9240734216,1273479.3895076327
2015-10-09,2365927.257818489,1438479.2289339285,1284598.7254518478
2015-10-12,2468847.951228238,1484806.070681058,1314812.448125205
2015-10-13,2500907.4014320937,1483664.803314414,1316549.5643510993
2015-10-14,2464317.82710939,1466898.939698018,1308085.3825129073
2015-10-15,2557042.344438985,1501653.761014308,1335445.019044744
2015-10-16,2600233.098231444,1522007.080164344,1348511.045001946
2015-10-19,2590932.5415817876,1522054.4535267327,1348334.1255058001
2015-10-20,2656928.513104706,1540797.0783555426,1359882.039929095
2015-10-21,2489803.3875835193,1495813.9174325373,1324933.1376273097
2015-10-22,2587926.134165155,1517898.5176444256,1349303.8716213217
2015-10-23,2662108.4123244705,1538014.9699825163,1371790.1598645467
2015-10-26,2682803.387277742,1545775.5880756956,1374029.0086804777
2015-10-27,2703174.0622030767,1547334.6023652244,1378573.4416326145
2015-10-28,2636201.8144546845,1518066.477747441,1364975.0929683936
2015-10-29,2644095.9924594243,1521679.773296929,1366346.1064297392
2015-10-30,2634003.797723485,1522011.3868336517,1361659.9411630256
2015-11-02,2612851.792179526,1496981.0248150297,1348863.3092510116
2015-11-03,2606817.0575838913,1492471.9420494589,1346428.7875895705
2015-11-04,2741339.307416038,1562692.1851178748,1384338.5824141765
2015-11-05,2742148.566027291,1596038.7255704196,1391597.8272844213
2015-11-06,2808977.6207647827,1633679.0153231309,1412203.0630117457
2015-11-09,2854501.177316657,1653911.7477325401,1421769.539442608
2015-11-10,2874249.4911608337,1650849.7058544878,1424103.7319299786
2015-11-11,2922498.1507848883,1651026.2792961197,1430038.2073875715
2015-11-12,2927077.2854492585,1634518.815838209,1420429.6028576377
2015-11-13,2876179.1182484315,1613381.6828741005,1401285.5994585867
2015-11-16,2942655.6842504353,1621086.3142662745,1420148.3912929003
2015-11-17,2917280.2070355113,1618614.2860834303,1411461.3999237905
2015-11-18,2867666.6695772703,1600177.4347754947,1404647.1238102256
2015-11-19,2948470.6693306095,1625754.743796244,1424176.3056492368
2015-11-20,2994738.488460287,1625500.6503070667,1432407.4887501549
2015-11-23,2968639.94343512,1616439.4180828442,1424932.7295437208
2015-11-24,2996013.9664508156,1616676.284894789,1429309.5410503203
2015-11-25,3053711.189419952,1628614.372216816,1442933.425239364
2015-11-26,3033628.012044308,1619062.1796914712,1435240.85891341
2015-11-27,2839543.0366499443,1531877.966218487,1385113.8263204165
2015-11-30,2855431.131443339,1535934.848706708,1386268.9693789964
2015-12-01,2855718.3222595453,1546826.4153868689,1392229.232641937
2015-12-02,2829314.6173426947,1602920.7831247477,1400642.1927249893
2015-12-03,2901213.381306994,1614699.5236823754,1409241.4876467797
2015-12-04,2886879.6029120204,1583816.3980740584,1405046.0288795847
2015-12-07,2926679.534843253,1588131.6807207651,1412903.0969806302
2015-12-08,2862781.777141927,1560314.9036598082,1395256.5808094623
2015-12-09,2851651.6969943144,1565879.1204058614,1391586.1503916094
2015-12-10,2858280.9091958622,1560340.7436756568,1391422.5097334601
2015-12-11,2811374.575745511,1553872.126374905,1379318.212816478
2015-12-14,2827070.010222075,1598342.7936502474,1400319.0370154558
2015-12-15,2836663.651135999,1591051.6025116502,1403684.4575662753
2015-12-16,2868633.2290182062,1587197.1334809093,1409754.249589009
2015-12-17,2824628.6421784535,1617537.6187564065,1424281.3680352631
2015-12-18,2795624.483159034,1622714.2352647313,1418927.2053862433
2015-12-21,2804614.034781623,1664941.127830559,1436619.833395207
2015-12-22,2822220.1409698674,1669579.4106753722,1443259.8823566467
2015-12-23,2796118.872556548,1665122.007941499,1438900.6048534366
2015-12-24,2782093.9761360176,1649195.94484018,1434824.4905794251
2015-12-25,2795892.391139362,1652985.8138312995,1438630.356007014
2015-12-28,2708549.737351445,1605366.9712917432,1416404.96350709
2015-12-29,2737182.3647683146,1620113.007002645,1427923.0890344093
2015-12-30,2767081.0020275204,1621538.514543623,1430733.458763785
2015-12-31,2728239.0898693413,1606818.3188485696,1415647.7613694635
2016-01-04,2496479.365266802,1494013.7296617548,1348228.4206211872
2016-01-05,2446979.1031582314,1498195.5055599106,1342160.8902826726
2016-01-06,2488842.0390713895,1524479.1083471868,1357856.1626188306
2016-01-07,2484789.1822817996,1418780.5235187216,1291664.4036910164
2016-01-08,2504750.3715330777,1447712.7279304736,1299503.5763542887
2016-01-11,2510639.9269473483,1374882.643261355,1254757.2111415758
2016-01-12,2504924.011020097,1384899.9560719738,1259516.579519207
2016-01-13,2463929.920567379,1359133.1536016683,1230227.3144694525
2016-01-14,2493604.5606400706,1387423.664286515,1258412.3526668346
2016-01-15,2459679.3249000567,1343133.8771221119,1226254.601636938
2016-01-18,2464483.3860815023,1348301.8802918207,1235346.3668451365
2016-01-19,2462678.5488970303,1388091.198029269,1259361.5074737917
2016-01-20,2447492.8688099813,1367100.4918216357,1248072.0304109713
2016-01-21,2464884.9553473913,1327035.5472484697,1224057.8591027271
2016-01-22,2482016.7733123386,1340864.2623967484,1239305.3418114332
2016-01-25,2464735.8751045577,1347509.4531391321,1240831.9019923895
2016-01-26,2503241.9933728287,1266380.4167133232,1195410.3974828257
2016-01-27,2487540.6153141153,1262004.8406963032,1187793.513181742
2016-01-28,2487085.174075118,1229020.060465638,1164584.6211948446
2016-01-29,2518928.958742901,1268783.5381872377,1194976.3887889166
2016-02-01,2529030.585599554,1249386.299623598,1187497.1520349886
2016-02-02,2508513.485067278,1275346.9022127674,1203330.8046495845
2016-02-03,2520024.9165259493,1269881.7388608006,1203734.458869182
2016-02-04,2533503.5988309397,1285437.4284016236,1216376.6732386984
2016-02-05,2525789.431144513,1276406.3428625579,1205658.8767943326
2016-02-08,2507914.5051208176,,1202038.6684221535
2016-02-09,2506079.2421868774,,1201570.7245094166
2016-02-10,2511704.878457192,,1202110.1807034074
2016-02-11,2494974.0902745714,,1200508.698699847
2016-02-12,2537259.269045453,,1204577.9774260991
2016-02-15,2537259.269045453,1269050.5516843393,1204577.9774260991
2016-02-16,2535736.9134840257,1307952.6955443209,1228421.9055033538
2016-02-17,2554057.592991265,1319270.6224859827,1241670.1294888677
2016-02-18,2540203.749300081,1315127.6066115994,1237058.4312287136
2016-02-19,2550044.751273143,1314214.5927182843,1240947.8167831139
2016-02-22,2594272.8954314757,1343194.1704924256,1259492.0956325263
2016-02-23,2568512.4345370634,1330485.1893642507,1249335.6488703194
2016-02-24,2576412.767078761,1339180.3546972857,1254330.6304773446
2016-02-25,2487523.2676452156,1257009.1042989185,1207288.5475963708
2016-02-26,2482504.3469045125,1269619.0320330076,1209496.890770038
2016-02-29,2462313.955511017,1239231.173395121,1178664.7965775486
2016-03-01,2528803.294784961,1262151.2674527785,1201631.1729522503
2016-03-02,2517283.7035756917,1314106.9259855824,1232529.161403567
2016-03-03,2517448.177816521,1317160.3545250187,1235116.9169942248
2016-03-04,2531542.007998685,1332436.1105608158,1229690.348067071
2016-03-07,2590508.0833660956,1337151.913453175,1238299.0524635154
2016-03-08,2596209.1113253837,1338370.7008673646,1241416.1799858017
2016-03-09,2576082.174484816,1322970.051421633,1230661.2835543805
2016-03-10,2574404.788885098,1297664.0625672932,1215797.142694307
2016-03-11,2617986.4964171182,1299873.3839223438,1221425.5982798582
2016-03-14,2617986.468795799,1320291.3031120007,1238627.4415776914
2016-03-15,2615507.0330560417,1324206.065513055,1234531.6507429315
2016-03-16,2633946.781971845,1330773.736207893,1236541.3285414749
2016-03-17,2641454.251224414,1345489.6252336379,1256163.7662904381
2016-03-18,2650445.54576189,1366058.2778490784,1275780.2526749235
2016-03-21,2656603.8392585963,1399426.3516481637,1291877.2837713396
2016-03-22,2658630.9000018644,1389241.0787345297,1289449.4181267065
2016-03-23,2639639.475150087,1393676.9481218632,1291086.8625367777
2016-03-24,2640030.7087194975,1370317.57379478,1276458.1416611152
2016-03-25,2639238.6995068816,1377195.324679801,1281333.1042137535
2016-03-28,2620801.016266033,1365097.8905933746,1275067.7904110288
2016-03-29,2576652.5147337546,1350317.401528008,1266817.572100777
2016-03-30,2674290.6285076416,1385145.4362225363,1293848.6075219132
2016-03-31,2679626.5950399134,1385924.9433673006,1292238.4892577291
2016-04-01,2663636.5221313313,1387561.4777043748,1293149.633751987
2016-04-04,2663636.5221313313,,1292153.247828018
2016-04-05,2661505.6129136262,1405907.8889568404,1289669.6043119624
2016-04-06,2693500.446390852,1402910.4471184094,1294782.7529417572
2016-04-07,2651422.329539132,1382135.0743761808,1279037.0932382818
2016-04-08,2628471.7787475213,1371988.5614863196,1274364.8075423613
2016-04-11,2687286.2659241804,1391097.253206317,1288708.2344711984
2016-04-12,2665613.198391378,1386079.9834623917,1287399.1978140622
2016-04-13,2703915.1312894295,1404568.5148020245,1299878.3689208836
2016-04-14,2732794.668294592,1410791.651952215,1304743.211535249
2016-04-15,2729688.234326672,1409232.6376626862,1302879.417133745
2016-04-18,2688301.4043895253,1390386.652770482,1293748.9243612653
2016-04-19,2700046.2810044913,1394628.7220389512,1297168.8824822577
2016-04-20,2570628.530046017,1369964.426911517,1273163.306486616
2016-04-21,2540251.225645557,1361165.9015150878,1267532.2110397902
2016-04-22,2532840.7878250116,1367324.4386256575,1268994.0890061469
2016-04-25,2530528.956082948,1361781.755226145,1265128.2724693916
2016-04-26,2526914.6643132092,1369159.0797509039,1270994.8123888117
2016-04-27,2518687.5555561483,1363457.0495869922,1268140.1278471989
2016-04-28,2488527.1920289556,1361157.288176472,1265293.7800890084
2016-04-29,2480963.319072473,1359507.8338314735,1264070.666288024
2016-05-02,2490651.424974837,,1266222.5930574737
2016-05-03,2478849.932240948,1383965.4088321195,1263970.5235082926
2016-05-04,2461368.6163479285,1382208.2877544186,1260047.263314564
2016-05-05,2468494.2600628785,1384129.062265827,1262279.1933756948
2016-05-06,2418622.0001138817,1348138.2268581146,1238828.1136246796
2016-05-09,2415020.829192454,1320261.1564268447,1216583.086190796
2016-05-10,2424215.7234044718,1321764.1840153683,1218871.9631384737
2016-05-11,2418100.480435751,1327664.3209674524,1216122.0820129612
2016-05-12,2413818.5844236743,1330821.1095702825,1216194.2002300972
2016-05-13,2413568.0280373516,1324274.9722219848,1213643.1143674545
2016-05-16,2431239.8935615835,1333047.6576025654,1225147.3477820214
2016-05-17,2413935.518783189,1329046.761815349,1221530.890153282
2016-05-18,2413733.1117205066,1321303.3703994025,1209553.8382143253
2016-05-19,2390803.21975342,1318917.4756027202,1208729.7549756088
2016-05-20,2397093.378884382,1325687.5597550385,1216709.5559441487
2016-05-23,2393230.8002241757,1329563.56213232,1222314.2881287723
2016-05-24,2402477.457311219,1319373.9825493777,1219442.2825080052
2016-05-25,2378462.3593062437,1317509.1947389748,1217972.4789942808
2016-05-26,2392197.176894943,1319653.9160544039,1221770.3368654633
2016-05-27,2391995.5276345536,1318917.4756027204,1221419.6774050228
2016-05-30,2391995.5276345536,1320730.5833814265,1219661.0055581038
2016-05-31,2390560.3303179727,1365024.6772151373,1247936.3074890394
2016-06-01,2393597.4283214402,1361144.3681685477,1248539.7865728093
2016-06-02,2399964.715861398,1363965.236565347,1253088.815453864
2016-06-03,2390761.1058203,1373538.9624372323,1255562.6301086005
2016-06-06,2400283.655604903,1368999.732986505,1257771.61435075
2016-06-07,2397354.65041389,1368250.3725268974,1257517.037533642
2016-06-08,2397284.0793533716,1362625.862410531,1256299.0366108394
2016-06-09,2397284.0793533716,,1255862.5815356341
2016-06-10,2395366.252089889,,1253273.1833719865
2016-06-13,2375366.898407868,1320571.2366170273,1251180.4216799003
2016-06-14,2370482.339355819,1324722.8658300263,1253257.8493411478
2016-06-15,2452439.974113546,1342117.5031654038,1270064.0472183533
2016-06-16,2459104.812576327,1332772.0307668473,1268786.4093014307
2016-06-17,2451838.2233387507,1339529.1949112413,1268892.5517156904
2016-06-20,2462542.2146914504,1340524.0355214102,1271684.522930553
2016-06-21,2432794.4000380905,1337789.3005107727,1267180.6684007507
2016-06-22,2475437.6280194405,1349692.934478335,1275372.8992581158
2016-06-23,2466527.892008992,1342526.6367496725,1275659.2063260544
2016-06-24,2441428.5887948996,1325231.052808381,1263554.865094403
2016-06-27,2501977.5281324093,1343913.3842668773,1273805.6703487735
2016-06-28,2527236.3458310175,1350743.7617895089,1283651.4622635262
2016-06-29,2532122.7084916593,1357199.4590823366,1291271.9132541658
2016-06-30,2532120.0215860703,1358289.0464172836,1295052.3543277653
2016-07-01,2525220.0995542035,1358409.63315791,1296719.6171835691
2016-07-04,2573788.623147417,1380158.313163767,1312371.0736414667
2016-07-05,2587471.6433838257,1381312.5005383356,1314114.6960102234
2016-07-06,2597914.272275386,1385369.383026557,1319373.552380772
2016-07-07,2603569.2249479517,1382419.3145505148,1318630.9992541394
2016-07-08,2597278.24892667,1374809.429883119,1318113.2602791323
2016-07-11,2590550.609764455,1379568.299468559,1319972.3216477365
2016-07-12,2617444.318258139,1409650.384585571,1333942.41591906
2016-07-13,2639697.0283853416,1413823.5471451106,1337402.116046033
2016-07-14,2644398.986883378,1411192.1721978674,1337923.359802575
2016-07-15,2632662.9070131006,1410985.4520710793,1335004.8178968483
2016-07-18,2620147.8948330446,1404844.141637742,1333253.5532818388
2016-07-19,2632851.18338751,1398905.2446618853,1333582.8329309744
2016-07-20,2630136.8093566666,1394327.2551873848,1333218.176607718
2016-07-21,2636628.259467679,1400752.805795056,1333814.8165264204
2016-07-22,2614971.351514895,1388969.7585681202,1329088.7593793287
2016-07-25,2617652.668971043,1391437.4800816562,1328995.460830549
2016-07-26,2649483.1015297775,1408104.2903039667,1339365.2139123026
2016-07-27,2604116.304690714,1385989.543406922,1317195.6621004976
2016-07-28,2610350.103174481,1387238.477506268,1319431.9022470063
2016-07-29,2614917.3476563096,1379826.6996270444,1314603.092474411
2016-08-01,2620391.169185922,1368147.0124635028,1308103.8447476544
2016-08-02,2601910.2370353886,1373418.3756966058,1311494.830959831
2016-08-03,2610155.5423539346,1375339.1502080143,1314048.9156204425
2016-08-04,2613046.2702684533,1378689.7389297087,1316389.1898298112
2016-08-05,2637341.6372141037,1380334.8866053992,1318240.1731570347
2016-08-08,2632518.5958921174,1392854.3742840183,1323203.3127409455
2016-08-09,2645413.204983497,1402673.580306465,1330320.0602399325
2016-08-10,2637968.921016089,1396799.2833702294,1328230.7568926287
2016-08-11,2640161.2400643746,1392501.227400755,1321783.784248124
2016-08-12,2670353.543944986,1418715.923479102,1334023.20430818
2016-08-15,2706016.165715199,1461433.7763460516,1355988.7986359762
2016-08-16,2683928.447483266,1454900.5590056782,1353279.5674307942
2016-08-17,2689582.539538873,1452661.0909654712,1354370.4762651164
2016-08-18,2686145.9513886613,1448974.5820377455,1353731.8519069434
2016-08-19,2689058.896187644,1449202.8355110744,1354779.3096565157
2016-08-22,2682439.6708081006,1437045.108054335,1345485.281531115
2016-08-23,2683709.224385049,1439215.6693856127,1347341.7261394395
2016-08-24,2671623.0389608974,1434060.5862238284,1346113.5221858975
